"Guid","Amount","CloseDate","ContactId","Description","ForecastCategoryName","IsExcludedFromTerritory2Filter","LeadSource","Name","NextStep","Probability","SBQQ__Contracted__c","SBQQ__CreateContractedPrices__c","SBQQ__OrderGroupID__c","SBQQ__Ordered__c","SBQQ__QuotePricebookId__c","SBQQ__Renewal__c","StageName","Type","sbaa__ApprovalStatus__c","sbaa__ApprovalStep__c","sbaa__StepApproved__c","sbaa__SubmittedDate__c"
8d4a2e9c-2d91-47b8-89ab-ad4aab0c93b3,72395.0,2023-04-24,"#N/A","#N/A",Omitted,false,"#N/A",Layo - Initial Sale,"#N/A",0.0,false,false,"#N/A",false,"#N/A",false,Closed Lost,"#N/A","#N/A","#N/A",false,"#N/A"
8dafa204-64f7-4416-9596-26b62b4f990b,72395.0,2023-11-13,"#N/A","#N/A",Pipeline,false,"#N/A",Browsebug - Initial Sale,"#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A","#N/A","#N/A",false,"#N/A"
8dfb6238-a2bc-4540-aba5-8c7a9a1ce464,34995.0,2023-10-26,"#N/A","#N/A",Pipeline,false,"#N/A",Rhynyx - Additional Sale,"#N/A",90.0,false,false,"#N/A",false,"#N/A",false,Negotiation/Review,"#N/A","#N/A","#N/A",false,"#N/A"
8e3ac6cd-353e-4322-9b2d-957a670cc171,11550.0,2023-09-21,"#N/A","#N/A",Pipeline,false,"#N/A",Bubblemix - Cross-sell,"#N/A",75.0,false,false,"#N/A",false,"#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
8e863e3d-63c2-4e3e-9744-709aaa36069e,11550.0,2023-11-21,"#N/A","#N/A",Pipeline,false,"#N/A",Viva - Cross-sell,"#N/A",75.0,false,false,"#N/A",false,"#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
8f046d0a-242b-4059-bcff-90604416c2e3,72395.0,2023-04-24,"#N/A","#N/A",Omitted,false,"#N/A",Topiclounge - Initial Sale,"#N/A",0.0,false,false,"#N/A",false,"#N/A",false,Closed Lost,"#N/A","#N/A","#N/A",false,"#N/A"
8f14c68f-acc6-4476-958d-62af46eee4be,18350.0,2023-11-21,"#N/A","#N/A",Pipeline,false,"#N/A",Kazu - Cross-sell,"#N/A",75.0,false,false,"#N/A",false,"#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
8f4be955-a962-4e55-97c6-ab90f75046c3,32395.00000002,2023-09-07,"#N/A","#N/A",Closed,false,"#N/A",Topdrive - Secondary Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
8f60458c-ab83-4028-bc70-1bec4a08f943,32395.00000002,2023-09-07,"#N/A","#N/A",Closed,false,"#N/A",Viva - Secondary Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
8faaa0a7-1828-498b-8db1-8bbc53340364,11550.0,2023-09-21,"#N/A","#N/A",Pipeline,false,"#N/A",Flipbug - Cross-sell,"#N/A",75.0,false,false,"#N/A",false,"#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
9036d693-4802-446a-b620-345a17f84687,100082.0,2024-01-11,"#N/A","#N/A",Pipeline,false,"#N/A",Voomm - Upsell,"#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
908b61bb-098f-4b1d-be14-1c2a55adcc76,32395.00000002,2023-09-07,"#N/A","#N/A",Closed,false,"#N/A",Zoomlounge - Secondary Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
9185a770-ba11-4ad1-9c2b-d7544ef0f7a5,29995.0,2023-07-26,38fea06c-7507-4784-9277-3e22a99a25bf,"#N/A",Closed,false,"#N/A",Eadel - Additional Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
91874f2b-ce95-4f2f-90cf-7d630ce235ed,72395.0,2023-04-24,"#N/A","#N/A",Omitted,false,"#N/A",Edgeclub - Initial Sale,"#N/A",0.0,false,false,"#N/A",false,"#N/A",false,Closed Lost,"#N/A","#N/A","#N/A",false,"#N/A"
91bb1b37-b126-4392-8c61-6f530e980287,50985.0,2024-01-07,"#N/A","#N/A",Pipeline,false,"#N/A",Fanoodle - Additional Sale,"#N/A",75.0,false,false,"#N/A",false,"#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
921431a9-dc0f-4078-813e-8b4ba8a67e79,18350.0,2023-11-21,"#N/A","#N/A",Pipeline,false,"#N/A",Dazzlesphere - Cross-sell,"#N/A",75.0,false,false,"#N/A",false,"#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
92ba8d8e-e6bc-4437-984b-52084c19a51b,100082.0,2024-01-11,"#N/A","#N/A",Pipeline,false,"#N/A",Topicshots - Upsell,"#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
92e5c9e3-c788-471f-b337-594cf570f1a0,32395.00000002,2023-09-07,"#N/A","#N/A",Closed,false,"#N/A",Shuffletag - Secondary Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
9338241c-d177-4995-8bfd-9a0b8058f68b,72395.0,2023-04-24,"#N/A","#N/A",Omitted,false,"#N/A",Meembee - Initial Sale,"#N/A",0.0,false,false,"#N/A",false,"#N/A",false,Closed Lost,"#N/A","#N/A","#N/A",false,"#N/A"
93c4eb40-93a3-4036-8378-80882c4979cd,32395.00000002,2023-11-05,"#N/A","#N/A",Closed,false,"#N/A",Oyoba - Secondary Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
940ee23f-edd6-48c3-8648-c721e4f4b0d9,32395.00000002,2023-11-05,"#N/A","#N/A",Closed,false,"#N/A",Skinte - Secondary Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
94603812-bdb7-4438-a3df-fe613d539621,75000.0,2023-12-27,"#N/A","#N/A",Pipeline,false,"#N/A",Meejo - Upsell,"#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
950802cd-76d7-48ea-8715-1415eff144a7,18050.0,2023-11-21,"#N/A","#N/A",Pipeline,false,"#N/A",Quinu - Cross-sell,"#N/A",75.0,false,false,"#N/A",false,"#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
950f42cf-113f-42fc-9db0-0792fb611768,72395.0,2023-11-07,"#N/A","#N/A",Pipeline,false,"#N/A",Oloo - SOW 2,"#N/A",20.0,false,false,"#N/A",false,"#N/A",false,Needs Analysis,"#N/A","#N/A","#N/A",false,"#N/A"
956de6e6-9694-466e-8b53-145d13911010,72395.0,2023-04-24,"#N/A","#N/A",Omitted,false,"#N/A",Yakidoo - Initial Sale,"#N/A",0.0,false,false,"#N/A",false,"#N/A",false,Closed Lost,"#N/A","#N/A","#N/A",false,"#N/A"
96b4e7a7-59b9-474e-9496-3be8370f6ade,72395.0,2023-11-13,"#N/A","#N/A",Pipeline,false,"#N/A",Trunyx - Initial Sale,"#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A","#N/A","#N/A",false,"#N/A"
96c15168-e726-459d-adc9-50e889d283be,75000.0,2024-01-11,"#N/A","#N/A",Pipeline,false,"#N/A",Edgepulse - Upsell,"#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
96c27dad-d560-4ac8-b8ed-251d48b677cd,20550.0,2023-11-06,"#N/A","#N/A",Pipeline,false,"#N/A",Mybuzz - Cross-sell,"#N/A",75.0,false,false,"#N/A",false,"#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
96d1c96b-0cee-49bf-b4a6-11bb67794d4a,75995.0,2023-11-13,"#N/A","#N/A",Pipeline,false,"#N/A",Tavu - Initial Sale,"#N/A",20.0,false,false,"#N/A",false,"#N/A",false,Needs Analysis,"#N/A","#N/A","#N/A",false,"#N/A"
98148570-c2c0-415b-89f2-c08f171bb118,72395.0,2023-09-13,"#N/A","#N/A",Pipeline,false,"#N/A",Twiyo - Initial Sale,"#N/A",20.0,false,false,"#N/A",false,"#N/A",false,Needs Analysis,"#N/A","#N/A","#N/A",false,"#N/A"
9839cb0f-8910-4044-83eb-84ccecde7b89,43185.0,2022-12-26,d5f60c2b-2a86-45f0-b587-25f0a5f61fa8,"#N/A",Closed,false,"#N/A",Edgetag - Additional Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
98882942-a02e-4074-8560-2ab899d992b5,100082.0,2024-01-11,"#N/A","#N/A",Pipeline,false,"#N/A",Topicstorm - Upsell,"#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
98ad98a8-fe22-4c22-a55b-191f85b11c8c,100082.0,2024-01-11,"#N/A","#N/A",Pipeline,false,"#N/A",Brightdog - Upsell,"#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
99207e04-04e0-4896-af04-c0bc3e1fa523,18050.0,2023-11-21,"#N/A","#N/A",Pipeline,false,"#N/A",Oodoo - Cross-sell,"#N/A",75.0,false,false,"#N/A",false,"#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
9930515c-64f4-43b3-b3af-315fe34784b8,32395.00000002,2023-09-07,"#N/A","#N/A",Closed,false,"#N/A",Trilith - Secondary Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
9940e139-dccc-433d-a2c4-796489e5ece8,32395.00000002,2023-11-05,"#N/A","#N/A",Closed,false,"#N/A",Bluezoom - Secondary Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
999a1d05-afb8-4b99-8c54-e8c4d55544d0,72395.0,2023-04-24,"#N/A","#N/A",Omitted,false,"#N/A",Centimia - Initial Sale,"#N/A",0.0,false,false,"#N/A",false,"#N/A",false,Closed Lost,"#N/A","#N/A","#N/A",false,"#N/A"
999e9296-8f5d-4cb8-81a0-7b4d936627f1,75000.0,2024-01-11,"#N/A","#N/A",Pipeline,false,"#N/A",Aibox - Upsell,"#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
99efc490-f1f4-47be-9793-aa0bbd299d25,24640.0,2023-11-01,"#N/A","#N/A",Pipeline,false,"#N/A",Roomm - Cross-sell,"#N/A",75.0,false,false,"#N/A",false,"#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
9a36397c-88d0-4c79-bef9-f9ca0edf88c1,32395.00000002,2023-09-07,"#N/A","#N/A",Closed,false,"#N/A",Kamba - Secondary Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
9a574519-0f15-478c-bca5-596c1929a523,32395.00000002,2023-09-07,"#N/A","#N/A",Closed,false,"#N/A",Edgepulse - Secondary Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
9b800620-3893-4924-ba84-39120a479b3a,73995.0,2023-11-13,"#N/A","#N/A",Pipeline,false,"#N/A",Lazzy - Initial Sale,"#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A","#N/A","#N/A",false,"#N/A"
9c06f847-4955-4ba6-9b1c-db055420c25c,75000.0,2024-01-11,"#N/A","#N/A",Pipeline,false,"#N/A",Eamia - Upsell,"#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
9c107812-3577-4203-b1a9-d5beb929d593,18350.0,2023-11-21,"#N/A","#N/A",Pipeline,false,"#N/A",Pixoboo - Cross-sell,"#N/A",75.0,false,false,"#N/A",false,"#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
9c5da98a-c1e0-4087-8cab-8d98c1f178b7,72395.0,2023-02-23,"#N/A","#N/A",Omitted,false,"#N/A",Bubblemix - Initial Sale,"#N/A",0.0,false,false,"#N/A",false,"#N/A",false,Closed Lost,"#N/A","#N/A","#N/A",false,"#N/A"
9c6c62da-6ea7-4b0e-9274-89ed02b53ea3,75000.0,2024-01-11,"#N/A","#N/A",Pipeline,false,"#N/A",Talane - Upsell,"#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
9cac22f1-9a26-48b1-896b-595cdf6de96d,72395.0,2023-04-24,"#N/A","#N/A",Omitted,false,"#N/A",Topicblabh-Sto Associates - Initial Sale,"#N/A",0.0,false,false,"#N/A",false,"#N/A",false,Closed Lost,"#N/A","#N/A","#N/A",false,"#N/A"
9cd840b4-d11a-4d11-b6fd-98b5a0c904dd,29995.0,2023-06-25,"#N/A","#N/A",Closed,false,"#N/A",Topicshots - Additional Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
9cfecda4-9527-43d6-b2aa-2aaf6564723c,32395.00000002,2023-11-05,"#N/A","#N/A",Closed,false,"#N/A",Roomm - Secondary Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
9d82eaec-cd9c-4b09-9789-ad3d7d4df422,11550.0,2023-11-21,"#N/A","#N/A",Pipeline,false,"#N/A",Topiclounge - Cross-sell,"#N/A",75.0,false,false,"#N/A",false,"#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
9e5d39ea-c131-490c-a5b1-b779f73c5abc,72395.0,2023-11-22,"#N/A","#N/A",Pipeline,false,"#N/A",Quimm - SOW 1,"#N/A",50.0,false,false,"#N/A",false,"#N/A",false,Value Proposition,"#N/A","#N/A","#N/A",false,"#N/A"
9e63f5c7-ab19-4e3c-afdb-dfa69c9b9e41,32395.00000002,2023-09-07,"#N/A","#N/A",Closed,false,"#N/A",Pixoboo - Secondary Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
9f5f96c0-160e-4f45-8fd0-a57219ad13af,100082.0,2024-01-11,"#N/A","#N/A",Pipeline,false,"#N/A",Pixonyx - Upsell,"#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
9f86c7f0-f88f-4d0e-bf6a-c3217959b196,20000.0,2021-07-28,"#N/A",The deal is at 10% because they are at the sales process stage of evaluating just being converted from a lead.  No formal sales engagement has taken place yet.,Pipeline,false,Word of mouth,Acme - 200 Widgets,Need estimate,10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,Existing Business,"#N/A","#N/A",false,"#N/A"
a00ad1d1-e858-4ea4-b8b8-03c54560c9c9,34995.0,2023-09-27,"#N/A","#N/A",Pipeline,false,"#N/A",Topicstorm - Additional Sale,"#N/A",20.0,false,false,"#N/A",false,"#N/A",false,Needs Analysis,"#N/A","#N/A","#N/A",false,"#N/A"
a052ed44-7f6c-4210-92e1-9c3227d636f1,11550.0,2023-11-21,"#N/A","#N/A",Pipeline,false,"#N/A",Oyoba - Cross-sell,"#N/A",75.0,false,false,"#N/A",false,"#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
a10ed452-0d73-46f7-905b-be449d682df8,32395.00000002,2023-11-05,"#N/A","#N/A",Closed,false,"#N/A",Browsebug - Secondary Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
a193d25b-b34f-46d6-b4e7-b332c58cce35,11250.0,2023-11-21,"#N/A","#N/A",Pipeline,false,"#N/A",Eidelr-Ashpool - Cross-sell,"#N/A",75.0,false,false,"#N/A",false,"#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
a21d9a3a-61ec-4795-b111-38561d2e5a4b,500000.0,2021-02-24,"#N/A",Initial deal for 5000 widgets. We expect follow-on business with a potential upside of 40000 additional widgets over the next 12 months.,Closed,false,Advertisement,salesforce.com - 5000 Widgets,Closed!,100.0,false,false,"#N/A",false,"#N/A",false,Closed Won,New Business,"#N/A","#N/A",false,"#N/A"
a2402c4f-6479-46dd-ba6d-f80df402bb09,11250.0,2023-11-21,"#N/A","#N/A",Pipeline,false,"#N/A",Aibox - Cross-sell,"#N/A",75.0,false,false,"#N/A",false,"#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
a2592249-b612-440b-9ed6-69153ab58563,18050.0,2023-09-21,"#N/A","#N/A",Pipeline,false,"#N/A",Twiyo - Cross-sell,"#N/A",75.0,false,false,"#N/A",false,"#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
a29128da-b2bd-48cb-8519-22aee968abca,32395.00000002,2023-11-05,"#N/A","#N/A",Closed,false,"#N/A",Blognation - Secondary Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
a2a43ae9-fee1-47c6-8a6c-fe20552598c3,34995.0,2023-09-10,"#N/A","#N/A",Pipeline,false,"#N/A",Rhynyx - Additional Sale,"#N/A",90.0,false,false,"#N/A",false,"#N/A",false,Negotiation/Review,"#N/A","#N/A","#N/A",false,"#N/A"
a30b841b-04d3-411a-a213-9538d192a4a7,34995.0,2023-08-18,5c8155a0-4e8c-4289-9b8f-734f80777259,"#N/A",Pipeline,false,"#N/A",JumpXS - Additional Sale,"#N/A",75.0,false,false,"#N/A",false,"#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
a3796ee7-e297-4381-a5da-e999c6a80552,100082.0,2024-01-11,"#N/A","#N/A",Pipeline,false,"#N/A",Rhynyx - Upsell,"#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
a39a6b39-e80e-4aee-9d07-da081477be3c,18350.0,2023-11-06,"#N/A","#N/A",Pipeline,false,"#N/A",Wikizz - Cross-sell,"#N/A",75.0,false,false,"#N/A",false,"#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
a3f778c1-2bed-4b5d-975e-a8273ab6df92,32395.00000002,2023-10-23,"#N/A","#N/A",Closed,false,"#N/A",Myworks - Secondary Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
a4044945-a56d-4d57-922a-37a13f9d84eb,11550.0,2023-11-21,"#N/A","#N/A",Pipeline,false,"#N/A",Mycat - Cross-sell,"#N/A",75.0,false,false,"#N/A",false,"#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
a46ca1cc-3923-4f99-9726-51756be423b0,72395.0,2023-04-24,"#N/A","#N/A",Omitted,false,"#N/A",Twitterwire - Initial Sale,"#N/A",0.0,false,false,"#N/A",false,"#N/A",false,Closed Lost,"#N/A","#N/A","#N/A",false,"#N/A"
a5a691cb-8d1d-40d6-ad55-2f755f88bbc6,32395.00000002,2023-11-05,"#N/A","#N/A",Closed,false,"#N/A",Skalith - Secondary Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
a64b0b68-3e52-4b1c-89b3-60f2574e75fb,37495.0,2023-03-27,5222d944-b82d-4a7b-a88c-43059231184a,"#N/A",Closed,false,"#N/A",Dazzlesphere - Additional Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
a6a5ae68-56c5-44a8-b382-c772de0c9cfb,32395.00000002,2023-09-07,"#N/A","#N/A",Closed,false,"#N/A",Skimia - Secondary Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
a710c967-28a8-4668-b7fc-923034b3c025,72395.0,2023-04-09,"#N/A","#N/A",Omitted,false,"#N/A",Meejo - Initial Sale,"#N/A",0.0,false,false,"#N/A",false,"#N/A",false,Closed Lost,"#N/A","#N/A","#N/A",false,"#N/A"
a788b7fa-4834-4651-9a05-40432aae09c4,34995.0,2023-08-25,"#N/A","#N/A",Pipeline,false,"#N/A",Tagtune - Additional Sale,"#N/A",75.0,false,false,"#N/A",false,"#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
a79e9b91-c53b-482d-ae3e-f65e292c1b04,18350.0,2023-11-21,"#N/A","#N/A",Pipeline,false,"#N/A",Skimia - Cross-sell,"#N/A",75.0,false,false,"#N/A",false,"#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
a7a463f2-59a2-480e-a2d6-ec225d5f3ee3,32395.00000002,2023-11-05,"#N/A","#N/A",Closed,false,"#N/A",Browsetype - Secondary Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
a7c71edc-c7eb-4eb0-bf29-f9dd91a42b09,72395.0,2022-07-13,"#N/A","#N/A",Closed,false,"#N/A",Dabfeed - Additional Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
a7df5aa6-660c-4eb4-9745-a7e43bc1d577,18350.0,2023-10-07,"#N/A","#N/A",Pipeline,false,"#N/A",Feedbug - Cross-sell,"#N/A",75.0,false,false,"#N/A",false,"#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
a804a78b-9550-43e6-ab09-ea3440472847,72395.0,2023-04-24,"#N/A","#N/A",Omitted,false,"#N/A",Topicstorm - Initial Sale,"#N/A",0.0,false,false,"#N/A",false,"#N/A",false,Closed Lost,"#N/A","#N/A","#N/A",false,"#N/A"
a8272d6c-be94-43d3-9ffb-34daeeb2ad68,31495.0,2023-08-25,"#N/A","#N/A",Pipeline,false,"#N/A",Tazz - Additional Sale,"#N/A",75.0,false,false,"#N/A",false,"#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
a8445374-bf97-4938-9cc1-08715807e88b,18050.0,2023-11-21,"#N/A","#N/A",Pipeline,false,"#N/A",Oozz - Cross-sell,"#N/A",75.0,false,false,"#N/A",false,"#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
a8e03d17-1eab-4420-8959-4cfa738c0678,34995.0,2023-08-04,"#N/A","#N/A",Pipeline,false,"#N/A",Pixoboo - Additional Sale,"#N/A",50.0,false,false,"#N/A",false,"#N/A",false,Value Proposition,"#N/A","#N/A","#N/A",false,"#N/A"
a8ecc110-bef0-4854-aad2-2a852b6085e8,100082.0,2024-01-11,"#N/A","#N/A",Pipeline,false,"#N/A",Voonix - Upsell,"#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
a97a49a1-2a7e-4dda-880b-1a8b701bc93d,32395.00000002,2023-11-05,"#N/A","#N/A",Closed,false,"#N/A",Jazzy - Secondary Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
a9f9ba3e-b2fb-4540-80b6-bc125f4d82f3,34995.0,2023-09-17,"#N/A","#N/A",Pipeline,false,"#N/A",Uidoo - Additional Sale,"#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
aa5df5a1-0bb1-4cc4-983d-a8f5959aabfb,72395.0,2023-11-07,"#N/A","#N/A",Pipeline,false,"#N/A",Oloo - SOW 3,"#N/A",20.0,false,false,"#N/A",false,"#N/A",false,Needs Analysis,"#N/A","#N/A","#N/A",false,"#N/A"
aa802e49-0d62-4e49-a471-98fa77794989,72395.0,2023-11-13,"#N/A","#N/A",Pipeline,false,"#N/A",Dabfeed - Initial Sale,"#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A","#N/A","#N/A",false,"#N/A"
aaf91296-a29b-4a71-b5b8-9b6e81b741d7,18050.0,2023-11-21,"#N/A","#N/A",Pipeline,false,"#N/A",Fatz - Cross-sell,"#N/A",75.0,false,false,"#N/A",false,"#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
ab602403-ea75-4c15-ba3c-1b48867efbe3,11550.0,2023-11-21,"#N/A","#N/A",Pipeline,false,"#N/A",Kwideo - Cross-sell,"#N/A",75.0,false,false,"#N/A",false,"#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
ace2204f-8e02-41c5-b9c0-b0315c30e19b,100082.0,2024-01-11,"#N/A","#N/A",Pipeline,false,"#N/A",Yodel - Upsell,"#N/A",70.0,false,false,"#N/A",false,"#N/A",false,Perception Analysis,"#N/A","#N/A","#N/A",false,"#N/A"
ad0a816f-0380-43ef-9aa1-b9ad93f33c8f,32395.00000002,2023-09-07,"#N/A","#N/A",Closed,false,"#N/A",Meeveo - Secondary Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
ad171bd1-cf9e-44a2-abb3-ff81ad309fc4,18350.0,2023-11-21,"#N/A","#N/A",Pipeline,false,"#N/A",Centimia - Cross-sell,"#N/A",75.0,false,false,"#N/A",false,"#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
ad4cdd70-470c-4cd6-84c1-ad58c1b9a2cc,32395.00000002,2023-11-05,"#N/A","#N/A",Closed,false,"#N/A",Mydo - Secondary Sale,"#N/A",100.0,false,false,"#N/A",false,"#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
ae14992e-f31f-4451-b371-11d9e285a923,75000.0,2024-01-11,"#N/A","#N/A",Pipeline,false,"#N/A",Gabcube - Upsell,"#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
ae696297-b166-4230-a74b-1b7a03de8b99,72395.0,2023-04-24,"#N/A","#N/A",Omitted,false,"#N/A",Livefish - Initial Sale,"#N/A",0.0,false,false,"#N/A",false,"#N/A",false,Closed Lost,"#N/A","#N/A","#N/A",false,"#N/A"
aefd6b03-4c48-48a9-a91f-37ac30fdc1d2,75000.0,2024-01-11,"#N/A","#N/A",Pipeline,false,"#N/A",Skaboo - Upsell,"#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
af0f383f-60c9-4427-882f-4e4e604eef5a,75000.0,2024-01-11,"#N/A","#N/A",Pipeline,false,"#N/A",Dabfeed - Upsell,"#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
